epoch,training_time,lr,train_loss,train_val_loss,val_val_loss,train_acc,val_acc
epoch_0_2022-08-25 11:26:52,126.27s,0.00001000,1.9441,0.0000,1.5854,0.0000,0.2553
epoch_1_2022-08-25 11:29:09,120.06s,0.00001000,1.6282,0.0000,1.4697,0.0000,0.4656
epoch_2_2022-08-25 11:31:23,118.20s,0.00001000,1.5200,0.0000,1.3848,0.0000,0.4642
epoch_3_2022-08-25 11:33:36,116.82s,0.00001000,1.4489,0.0000,1.2936,0.0000,0.4642
epoch_4_2022-08-25 11:35:50,118.11s,0.00001000,1.3698,0.0000,1.1931,0.0000,0.4858
epoch_5_2022-08-25 11:38:07,120.30s,0.00001000,1.3137,0.0000,1.1514,0.0000,0.5542
epoch_6_2022-08-25 11:40:21,118.53s,0.00001000,1.2652,0.0000,1.1136,0.0000,0.5946
epoch_7_2022-08-25 11:42:36,118.75s,0.00001000,1.2368,0.0000,1.0949,0.0000,0.6074
epoch_8_2022-08-25 11:44:54,121.05s,0.00001000,1.2081,0.0000,1.0709,0.0000,0.6084
epoch_9_2022-08-25 11:47:16,125.61s,0.00000100,1.1836,0.0000,1.0404,0.0000,0.6185
epoch_10_2022-08-25 11:49:30,117.92s,0.00000100,1.1608,0.0000,1.0398,0.0000,0.6171
epoch_11_2022-08-25 11:51:47,120.05s,0.00000100,1.1568,0.0000,1.0349,0.0000,0.6212
epoch_12_2022-08-25 11:54:01,117.68s,0.00000100,1.1585,0.0000,1.0270,0.0000,0.6249
epoch_13_2022-08-25 11:56:13,116.01s,0.00000100,1.1564,0.0000,1.0285,0.0000,0.6253
epoch_14_2022-08-25 11:58:27,117.70s,0.00000100,1.1533,0.0000,1.0248,0.0000,0.6235
epoch_15_2022-08-25 12:00:43,119.52s,0.00000100,1.1439,0.0000,1.0178,0.0000,0.6286
epoch_16_2022-08-25 12:02:58,119.43s,0.00000100,1.1509,0.0000,1.0176,0.0000,0.6263
epoch_17_2022-08-25 12:05:14,119.57s,0.00000100,1.1402,0.0000,1.0119,0.0000,0.6249
epoch_18_2022-08-25 12:07:28,117.82s,0.00000100,1.1375,0.0000,1.0117,0.0000,0.6249
epoch_19_2022-08-25 12:09:43,118.95s,0.00000010,1.1430,0.0000,1.0111,0.0000,0.6258
epoch_20_2022-08-25 12:11:59,118.91s,0.00000010,1.1344,0.0000,1.0062,0.0000,0.6286
epoch_21_2022-08-25 12:14:15,119.94s,0.00000010,1.1383,0.0000,1.0063,0.0000,0.6281
epoch_22_2022-08-25 12:16:28,117.66s,0.00000010,1.1371,0.0000,1.0093,0.0000,0.6286
epoch_23_2022-08-25 12:18:44,119.29s,0.00000010,1.1342,0.0000,1.0126,0.0000,0.6212
epoch_24_2022-08-25 12:20:58,117.86s,0.00000010,1.1450,0.0000,1.0079,0.0000,0.6276
epoch_25_2022-08-25 12:23:10,116.19s,0.00000010,1.1362,0.0000,1.0077,0.0000,0.6263
epoch_26_2022-08-25 12:25:25,118.49s,0.00000010,1.1371,0.0000,1.0032,0.0000,0.6267
epoch_27_2022-08-25 12:27:39,118.34s,0.00000010,1.1386,0.0000,1.0160,0.0000,0.6180
epoch_28_2022-08-25 12:29:53,118.00s,0.00000010,1.1344,0.0000,1.0016,0.0000,0.6290
epoch_29_2022-08-25 12:32:07,117.59s,0.00000001,1.1357,0.0000,1.0025,0.0000,0.6299
