epoch,training_time,lr,train_loss,train_val_loss,val_val_loss,train_acc,val_acc
epoch_0_2022-08-29 19:58:32,88.43s,0.00100000,1.1550,0.0000,0.8489,0.0000,0.6845
epoch_1_2022-08-29 20:00:07,86.77s,0.00100000,0.9375,0.0000,0.9118,0.0000,0.6662
epoch_2_2022-08-29 20:01:42,87.16s,0.00100000,0.8842,0.0000,0.8278,0.0000,0.7041
epoch_3_2022-08-29 20:03:18,86.96s,0.00100000,0.8791,0.0000,0.8098,0.0000,0.6906
epoch_4_2022-08-29 20:04:54,87.00s,0.00100000,0.8550,0.0000,0.7916,0.0000,0.7255
epoch_5_2022-08-29 20:06:29,86.92s,0.00100000,0.8314,0.0000,0.7674,0.0000,0.7283
epoch_6_2022-08-29 20:08:05,87.27s,0.00100000,0.7979,0.0000,0.7495,0.0000,0.7282
epoch_7_2022-08-29 20:09:40,86.90s,0.00100000,0.7964,0.0000,0.6719,0.0000,0.7426
epoch_8_2022-08-29 20:11:16,87.45s,0.00100000,0.7574,0.0000,0.7426,0.0000,0.7363
epoch_9_2022-08-29 20:12:51,86.60s,0.00010000,0.7559,0.0000,0.6662,0.0000,0.7580
epoch_10_2022-08-29 20:14:26,87.15s,0.00010000,0.6548,0.0000,0.6480,0.0000,0.7707
epoch_11_2022-08-29 20:16:03,87.28s,0.00010000,0.6213,0.0000,0.6508,0.0000,0.7624
epoch_12_2022-08-29 20:17:39,87.42s,0.00010000,0.6183,0.0000,0.5235,0.0000,0.8016
epoch_13_2022-08-29 20:19:15,87.26s,0.00010000,0.5972,0.0000,0.5529,0.0000,0.8059
epoch_14_2022-08-29 20:20:51,87.16s,0.00010000,0.5737,0.0000,0.5844,0.0000,0.7857
epoch_15_2022-08-29 20:22:26,86.68s,0.00010000,0.5508,0.0000,0.5618,0.0000,0.7973
epoch_16_2022-08-29 20:24:01,86.69s,0.00010000,0.5381,0.0000,0.5572,0.0000,0.7994
epoch_17_2022-08-29 20:25:36,86.61s,0.00010000,0.5298,0.0000,0.4463,0.0000,0.8375
epoch_18_2022-08-29 20:27:11,86.81s,0.00010000,0.5041,0.0000,0.4569,0.0000,0.8329
epoch_19_2022-08-29 20:28:46,86.68s,0.00001000,0.4849,0.0000,0.4062,0.0000,0.8478
epoch_20_2022-08-29 20:30:21,86.72s,0.00001000,0.4399,0.0000,0.4025,0.0000,0.8592
epoch_21_2022-08-29 20:31:56,86.76s,0.00001000,0.4265,0.0000,0.4294,0.0000,0.8396
epoch_22_2022-08-29 20:33:31,86.91s,0.00001000,0.4235,0.0000,0.3814,0.0000,0.8605
epoch_23_2022-08-29 20:35:06,86.96s,0.00001000,0.4228,0.0000,0.3844,0.0000,0.8616
epoch_24_2022-08-29 20:36:41,86.54s,0.00001000,0.4171,0.0000,0.3448,0.0000,0.8778
epoch_25_2022-08-29 20:38:16,86.67s,0.00001000,0.4251,0.0000,0.3099,0.0000,0.8896
epoch_26_2022-08-29 20:39:51,86.73s,0.00001000,0.4082,0.0000,0.3626,0.0000,0.8656
epoch_27_2022-08-29 20:41:26,86.80s,0.00001000,0.4033,0.0000,0.3646,0.0000,0.8719
epoch_28_2022-08-29 20:43:02,86.94s,0.00001000,0.4096,0.0000,0.3218,0.0000,0.8776
epoch_29_2022-08-29 20:44:37,87.16s,0.00000100,0.3948,0.0000,0.3526,0.0000,0.8642
epoch_30_2022-08-29 21:02:51,87.92s,0.00010000,0.4133,0.0000,0.3653,0.0000,0.8619
epoch_31_2022-08-29 21:04:26,86.91s,0.00010000,0.3935,0.0000,0.3101,0.0000,0.8941
epoch_32_2022-08-29 21:06:02,87.04s,0.00010000,0.3713,0.0000,0.2727,0.0000,0.8918
epoch_33_2022-08-29 21:07:37,87.12s,0.00010000,0.3460,0.0000,0.2183,0.0000,0.9200
epoch_34_2022-08-29 21:09:13,87.21s,0.00010000,0.3149,0.0000,0.2071,0.0000,0.9127
epoch_35_2022-08-29 21:10:51,87.87s,0.00010000,0.2819,0.0000,0.2110,0.0000,0.9228
epoch_36_2022-08-29 21:12:27,87.93s,0.00010000,0.2533,0.0000,0.1689,0.0000,0.9288
epoch_37_2022-08-29 21:14:02,86.80s,0.00010000,0.2362,0.0000,0.1634,0.0000,0.9307
epoch_38_2022-08-29 21:15:39,88.00s,0.00010000,0.2171,0.0000,0.1110,0.0000,0.9505
epoch_39_2022-08-29 21:17:17,88.61s,0.00001000,0.1914,0.0000,0.1115,0.0000,0.9505
epoch_40_2022-08-29 21:18:55,88.65s,0.00001000,0.1641,0.0000,0.0542,0.0000,0.9747
epoch_41_2022-08-29 21:20:42,97.36s,0.00001000,0.1495,0.0000,0.0447,0.0000,0.9734
epoch_42_2022-08-29 21:22:20,88.68s,0.00001000,0.1438,0.0000,0.0431,0.0000,0.9780
epoch_43_2022-08-29 21:23:58,88.58s,0.00001000,0.1416,0.0000,0.0383,0.0000,0.9789
epoch_44_2022-08-29 21:25:36,88.74s,0.00001000,0.1400,0.0000,0.0403,0.0000,0.9785
epoch_45_2022-08-29 21:27:14,88.71s,0.00001000,0.1319,0.0000,0.0506,0.0000,0.9704
epoch_46_2022-08-29 21:28:52,88.70s,0.00001000,0.1260,0.0000,0.0536,0.0000,0.9733
epoch_47_2022-08-29 21:30:31,88.85s,0.00001000,0.1291,0.0000,0.0355,0.0000,0.9813
epoch_48_2022-08-29 21:32:09,88.67s,0.00001000,0.1219,0.0000,0.0287,0.0000,0.9809
epoch_49_2022-08-29 21:33:47,88.77s,0.00000100,0.1256,0.0000,0.0386,0.0000,0.9814
epoch_50_2022-08-29 21:35:25,88.81s,0.00000100,0.1109,0.0000,0.0266,0.0000,0.9799
epoch_51_2022-08-29 21:37:03,88.68s,0.00000100,0.1105,0.0000,0.0565,0.0000,0.9746
epoch_52_2022-08-29 21:38:42,88.73s,0.00000100,0.1152,0.0000,0.0447,0.0000,0.9757
epoch_53_2022-08-29 21:40:20,88.89s,0.00000100,0.1153,0.0000,0.0568,0.0000,0.9736
epoch_54_2022-08-29 21:41:58,88.58s,0.00000100,0.1178,0.0000,0.0444,0.0000,0.9766
epoch_55_2022-08-29 21:43:36,88.78s,0.00000100,0.1120,0.0000,0.0292,0.0000,0.9817
epoch_56_2022-08-29 21:45:14,88.83s,0.00000100,0.1149,0.0000,0.0443,0.0000,0.9752
epoch_57_2022-08-29 21:46:52,88.78s,0.00000100,0.1127,0.0000,0.0298,0.0000,0.9808
epoch_58_2022-08-29 21:48:31,88.82s,0.00000100,0.1180,0.0000,0.0366,0.0000,0.9798
epoch_59_2022-08-29 21:50:09,88.66s,0.00000010,0.1146,0.0000,0.0375,0.0000,0.9748
epoch_60_2022-08-29 21:51:47,88.75s,0.00000010,0.1125,0.0000,0.0379,0.0000,0.9743
epoch_61_2022-08-29 21:53:26,89.00s,0.00000010,0.1111,0.0000,0.0363,0.0000,0.9798
